name,freq,airport,category,subcategory,mode,region,tags,memo,lat,lon
RDO,118.6000,FKJ/RJNF,AIR,RDO,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
小松APP01,120.1000,FKJ/RJNF,AIR,APP,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
小松APP02,261.2000,FKJ/RJNF,AIR,APP,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
小松APP03,362.3000,FKJ/RJNF,AIR,APP,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
福井県警察航空隊,135.9500,FKJ/RJNF,AIR,company,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
福井県防災航空隊01,131.8750,FKJ/RJNF,AIR,company,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
福井県防災航空隊02,383.6500,FKJ/RJNF,AIR,company,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
公共施設地図,128.9000,FKJ/RJNF,AIR,company,FM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
MSAS,1575.42MHz,FKJ/RJNF,AIR,ILS,AM,福井,"FKJ,RJNF,福井,中部",,36.1427,136.2238
